,image,participant,category,question,answer,unanswerable,orig_study,context_justification,reactionTime
298,images/shopping/4.png,-N_KnvYD-xjXrQ-rZmrO,social_media,Is there a lot of room for people and kids?,"yes  , plenty of room for kids and people no doubt",False,imgversion,a place where you can take a little break and just relax and go into the crystal clear swimming pool,13.714083333333333
299,images/news_journals/8.png,-N_KnvYD-xjXrQ-rZmrO,news,What does the man look like?,"mad , tired of it",False,imgversion,he at a town meeting and they are saying things he does not like,13.714083333333333
300,images/science_journals/5.png,-N_KnvYD-xjXrQ-rZmrO,science_journals,How does this image pertain to the article?,fishing for fishes in raging lake,False,textversion,go more nature way and catch fish very good for you to eat more fish,13.714083333333333
301,images/news_journals/15.png,-N_KnvYD-xjXrQ-rZmrO,travel,Is the woman performing on a stage?,"yes , she is ",False,imgversion,the kind of events they have there,13.714083333333333
302,images/social_media/1.png,-N_KnvYD-xjXrQ-rZmrO,shopping,What kind of clothing,laid back cool clothes,False,imgversion,his clothes are for sale he is a model,13.714083333333333
303,images/travel/5.png,-N_KoInYGdYUEg4mSzCU,shopping,Where is this street?,,True,textversion,It is an advertisement for luggage.,14.489266666666667
304,images/health/6.png,-N_KoInYGdYUEg4mSzCU,health,Does the image have to do with a recipe?,"It has no measurements showing and they don't look like they wold mix well, so no",False,textversion,There is a variety of healthy fruits and vegetables.,14.489266666666667
305,images/shopping/3.png,-N_KoInYGdYUEg4mSzCU,social_media,Why is he there?,To show his peaceful side with nature.  Maybe he is on vacation.,False,textversion,"A man is possibly looking for a date,",14.489266666666667
306,images/news_journals/34.png,-N_KoInYGdYUEg4mSzCU,news,What happened in the beach?,,True,textversion,She looks like a politician on vacation.,14.489266666666667
307,images/science_journals/7.png,-N_KoInYGdYUEg4mSzCU,science_journals,Is it a city street or a neighborhood street?,"It is a typical, neighborhood  suburban street.",False,imgversion,Thre possibly is contamination of the area.,14.489266666666667
308,images/shopping/4.png,-N_KoInYGdYUEg4mSzCU,travel,How much seating is around the pool?,There is plenty of seating available.,False,imgversion,This is advertising a pool at a hotel.,14.489266666666667
309,images/health/2.png,-N_Kol_L_zZY-TXiqA0F,travel,What is the weather on the mountain,The weather is clear and the sun is warm.,False,imgversion,It is showing the possibility for someone to travel to a place that will take their breath away,17.254016666666665
310,images/science_journals/6.png,-N_Kol_L_zZY-TXiqA0F,science_journals,Why are these men standing at the wall?,Seven men are standing together in front of a manila colored wall enjoying their companionship with one another.,False,textversion,I have no idea what this has to National Geographic,17.254016666666665
311,images/shopping/7.png,-N_Kol_L_zZY-TXiqA0F,shopping,What ethnicity is the man? ,The man is black ,False,imgversion,The site is selling clothes for oversized men.,17.254016666666665
312,images/social_media/5.png,-N_Kol_L_zZY-TXiqA0F,news,Do they look like they're celebrating? ,This is a picture of a team along their coaches and support advisors who have competed and won a medal for thei competing.,False,textversion,Obviously this group of people have won an award for a competition they have competed in.,17.254016666666665
313,images/science_journals/2.png,-N_Kol_L_zZY-TXiqA0F,health,Where are they at?,The two men are standing on a beach on a lake or even the ocean. ,True,textversion,"Frankly, I have no idea why this picture is on the website",17.254016666666665
314,images/travel/2.png,-N_Kpl1X8f7qDbOks4id,science_journals,Is there any fish or animals in the photograph?,yes,True,imgversion,because they are exploring National Geographic,15.553866666666666
315,images/travel/6.png,-N_Kpl1X8f7qDbOks4id,social_media,What sort of cuisine is it?,soup,True,imgversion, because it relates to  people,15.553866666666666
316,images/social_media/1.png,-N_Kpl1X8f7qDbOks4id,shopping,What color are the pants?,cream,True,textversion,because of the clothes he is wearing,15.553866666666666
317,images/news_journals/25.png,-N_Kpl1X8f7qDbOks4id,news,Did these people obtain consent?,no,True,textversion,it looks like people socializing ,15.553866666666666
318,images/news_journals/15.png,-N_Kpl1X8f7qDbOks4id,travel,what kind of dance is the woman doing?,dancing,True,textversion,its not about a travel website,15.553866666666666
319,images/social_media/5.png,-N_KrGG2eLcTocWjgm4c,news,Did they win?,"Yes, everyone is quite pleased and they are holding up their awards.",False,imgversion,"A sports team recently won, and is proudly displaying their medals.",28.712866666666667
320,images/health/1.png,-N_KrGG2eLcTocWjgm4c,health,Is the doctor in the photo related to the website?,"In all likelihood this is just a stock photo, not one specific to the website itself. ",False,textversion,"There is presumably an article that discusses doctor/patient interaction in some way, or perhaps a condition that would require the specific test being shown. ",28.712866666666667
321,images/shopping/3.png,-N_KrGG2eLcTocWjgm4c,social_media,What's the man near?,He is seated on a rock in front of a body of water (either a river or small lake -- the edges are cropped) with a rocky outcropping in the background. ,False,textversion,I imagine the man in the image has traveled to this specific location and is showing off the pictures from his trip.,28.712866666666667
322,images/news_journals/4.png,-N_KrGG2eLcTocWjgm4c,science_journals,is the seal population dwindling?,,True,imgversion,"It is meant to illustrate an article about recent findings involving seals, either themselves or their habitat.",28.712866666666667
323,images/shopping/4.png,-N_KrGG2eLcTocWjgm4c,shopping,How does the hotel look?,"It looks nice -- this seems to be the courtyard containing a pool. It seems to be well maintained and clean, and it's a beautiful clear day with plenty of light. ",False,imgversion,"I'd assume it's going to be promoting items related to recreation in the summer, or to take on a vacation. ",28.712866666666667
324,images/science_journals/4.png,-N_KrGG2eLcTocWjgm4c,travel,Where is the boat?,"Based on the underwaterwine.com livery, this is a boat used by a winery (Crusoe Treasure) which uniquely ages its product underwater; this would be just off the coast of Plentzia in Spain.",False,textversion,It looks to be advertising a boat-based tourist attraction for a given location. ,28.712866666666667
325,images/health/2.png,-N_ii_DNnuAmBpZ-n2Rr,health,"How cold is it, where they are running?","Chilly, but not freezing.   ",False,imgversion,It is talking about the health benefits of running,4.68705
326,images/social_media/7.png,-N_ii_DNnuAmBpZ-n2Rr,social_media,Is this an employment ad,,True,imgversion,It's the story about a man who works at Nasa,4.68705
327,images/news_journals/15.png,-N_ii_DNnuAmBpZ-n2Rr,news,What does the woman look like?,"She looks like she is from India, dressed in traditional clothing. ",False,imgversion,It's a news story about Bollywood films,4.68705
328,images/shopping/6.png,-N_ii_DNnuAmBpZ-n2Rr,shopping,"What does the site sell that relates to what the photo shows (is it an outdoor retailer, a travel agent etc.)?",It's an outdoor retailer that sells equipment for skiing and snowboarding. ,False,textversion,It's an advertisement for a snowboard or skiing clothes,4.68705
329,images/travel/5.png,-N_iiva9gDjErDLooaSw,travel,Where is she going?,checking into a hotel,False,imgversion,woman has a suitcase so she looks like a traveller,6.5369166666666665
330,images/news_journals/25.png,-N_iiva9gDjErDLooaSw,news,What are they doing?,,True,imgversion,something to do with chinese culture,6.5369166666666665
331,images/science_journals/1.png,-N_iiva9gDjErDLooaSw,health,Are there people around?,yes. people are around,False,imgversion,shows how health can be impacted by building standards,6.5369166666666665
332,images/shopping/4.png,-N_iiva9gDjErDLooaSw,shopping,How does the hotel look?,looks nice and relaxing,False,imgversion,makes sense for shopping for a hotel,6.5369166666666665
333,images/science_journals/2.png,-N_iiva9gDjErDLooaSw,social_media,What are they doing?,going diving,False,imgversion,shows people's activity for social media,6.5369166666666665
334,images/science_journals/2.png,-N_ij2hQb4TSdNwCLstz,science_journals,I would like to know why the man and woman are there.,They are free diving in the ocean.,False,textversion,They are free divers and getting ready for a dive.,6.544416666666667
335,images/travel/4.png,-N_ij2hQb4TSdNwCLstz,travel,Where is the mountain located?,I have no idea. ,True,imgversion,Adventure sports on the mountains. ,6.544416666666667
336,images/shopping/7.png,-N_ij2hQb4TSdNwCLstz,social_media,In what platform are they selling it?,,True,textversion,It could be someone's personal profile pic.,6.544416666666667
337,images/travel/5.png,-N_ij2hQb4TSdNwCLstz,shopping,Where is this street?,,True,textversion,"It could be for the dress, the shoes, or even the luggage. ",6.544416666666667
338,images/social_media/5.png,-N_ij2hQb4TSdNwCLstz,news,Were they in a plane crash?,,True,textversion,"taking home the goal, this country won over 100 medals.",6.544416666666667
339,images/health/6.png,-N_ij2hQb4TSdNwCLstz,health,Does the image have to do with a recipe?,Possibly. There is a lot of different foods and spices.,False,textversion,showing the beauty and the color of natural foods.,6.544416666666667
340,images/science_journals/5.png,-N_ijA9EBsKCFaj4c9Q1,travel,Where are the people fishing?,On a river bank,False,textversion,To show the place in the image can be traveled to,7.582683333333334
341,images/travel/2.png,-N_ijA9EBsKCFaj4c9Q1,science_journals,What is the context of the article?,,True,textversion,It could be on an article about coral reefs,7.582683333333334
342,images/social_media/7.png,-N_ijA9EBsKCFaj4c9Q1,social_media,What does the man look like?,"He has darker skin, has glasses and a moustache, and has short, greying hair, and seems to be muscular",False,imgversion,This could be the profile picture of a man,7.582683333333334
343,images/shopping/3.png,-N_ijA9EBsKCFaj4c9Q1,shopping,What color are the things he is wearing?,"The sweater is a charcoal color(greyed out black), and the pants are tan.",False,imgversion,The sweater or pants the man is wearing could be products,7.582683333333334
344,images/health/3.png,-N_ijA9EBsKCFaj4c9Q1,health,What is she doing and why is she wearing that?,"She seems to be stretching, and the clothes she is wearing are comfortable while exercising. ",False,imgversion,To show off excersizes which relates to health,7.582683333333334
345,images/news_journals/34.png,-N_ijA9EBsKCFaj4c9Q1,news,What happened in the beach?,,True,textversion,A news story could be about the woman,7.582683333333334
346,images/news_journals/15.png,-N_ijQ6sMartVc7dBEmJ,shopping,Is this product authentic?,Yes i believe is very authentic,False,textversion,Product promotion or visual appeal for customers.,8.37055
347,images/news_journals/34.png,-N_ijQ6sMartVc7dBEmJ,news,What is she wearing? ,She is wearing make up and watch,False,imgversion,Product promotion or visual appeal for customers,8.37055
348,images/science_journals/1.png,-N_ijQ6sMartVc7dBEmJ,health,Are there people around?,Showing filthy background ,False,imgversion,Appear to demonstrate disaster and health problems.,8.37055
349,images/shopping/4.png,-N_ijQ6sMartVc7dBEmJ,social_media,Is there a lot of room for people and kids?,Yes there is a lot.,False,imgversion,To show how beautiful the hotel is with the pool.,8.37055
350,images/science_journals/1.png,-N_ijUxFSHXoBE8kDTs5,news,Was anyone harmed with the building falling down?,,True,imgversion,Because the website is trying to get more viewers ,7.537683333333334
351,images/travel/4.png,-N_ijUxFSHXoBE8kDTs5,travel,What is the weather like in the photo?,"sunny, snowy, and cold",False,imgversion,To make people excited to travel,7.537683333333334
352,images/social_media/5.png,-N_ijUxFSHXoBE8kDTs5,social_media,How successful is the team?,"Pretty successful, They look like they won something.",False,textversion,A group of people are happy about what they accomplished,7.537683333333334
353,images/health/1.png,-N_ijUxFSHXoBE8kDTs5,health,what are they doing?,the doctor is giving the lady medication to take.,False,imgversion,To show how nurses take care of the elderly. ,7.537683333333334
354,images/science_journals/7.png,-N_ijUxFSHXoBE8kDTs5,science_journals,Is it a city street or a neighborhood street?,Neighborhood street,False,imgversion,Air pollution and climate change,7.537683333333334
355,images/shopping/2.png,-N_ijUxFSHXoBE8kDTs5,shopping,what color is it?,The man is wearing a black sweater,False,imgversion,To get people to want to buy their clothes,7.537683333333334
356,images/shopping/6.png,-N_ijiJ11YmWP4AGLkqq,travel,Is it an adult or a child or teenager,It appears to be a teenager. ,False,imgversion,To showcase that it offers snowboarding.,10.012283333333333
357,images/news_journals/25.png,-N_ijiJ11YmWP4AGLkqq,news,Where are the people positioned?,They appear to be sitting down around a table.,False,imgversion,It shows the celebration of a specific event.,10.012283333333333
358,images/health/5.png,-N_ijiJ11YmWP4AGLkqq,health,Why is she kiteboarding?,Because she appears to be enjoying it. ,False,imgversion,That doing water sports can be good for your health. ,10.012283333333333
359,images/shopping/5.png,-N_ijiJ11YmWP4AGLkqq,shopping,What does the vases look like?,They are painted to resemble a decorated king. ,False,imgversion,It shows items that are available to purchase from this website. ,10.012283333333333
360,images/shopping/4.png,-N_ijiJ11YmWP4AGLkqq,social_media,Is the pool indoors or outdoors?,The pool is outdoors. ,False,imgversion,It's a place to go to and spend time connecting with others. ,10.012283333333333
361,images/science_journals/2.png,-N_ijiJ11YmWP4AGLkqq,science_journals,why they picture was made?,They are likely a part of the scientific development. ,False,imgversion,The people are likely involved in the scientific discovery or development that is talked about. ,10.012283333333333
362,images/travel/4.png,-N_ilxZUiBBfxg-8ajk9,health,why does skiing help?,It's a physical activity.,False,textversion,This image shows physical activity which is healthy.,17.49663333333333
363,images/shopping/2.png,-N_ilxZUiBBfxg-8ajk9,shopping,what size does it come in?,,True,textversion,It shows a man wearing a stylish outfit.,17.49663333333333
364,images/travel/5.png,-N_ilxZUiBBfxg-8ajk9,travel,What does the woman look like?,She is black with long blonde hair that is braided.,False,imgversion,It shows a woman sightseeing with her luggage.,17.49663333333333
365,images/shopping/6.png,-N_ilxZUiBBfxg-8ajk9,social_media,Is the view from the hill nice?,,True,textversion,I don't see any connection to social media in this photo.,17.49663333333333
366,images/news_journals/4.png,-N_ilxZUiBBfxg-8ajk9,news,Is the seal dead or alive?,The seal is alive.,False,textversion,It might be an image from an animal rescue the news is reporting.,17.49663333333333
367,images/science_journals/4.png,-N_ilxZUiBBfxg-8ajk9,science_journals,What the crab is doing on the boat?,,True,textversion,The photo shows marine science.,17.49663333333333
368,images/health/3.png,-N_iojoUeAeUvzpacPZU,shopping,What else is the woman wearing other than the sports bra top?,She is wearing a skirt,False,imgversion,Because its attractive in many ways to help hold peoples attention.,6.867866666666667
369,images/social_media/5.png,-N_iojoUeAeUvzpacPZU,news,which country are they from,,True,imgversion,To show more information about a story.,6.867866666666667
370,images/travel/4.png,-N_iojoUeAeUvzpacPZU,health,What's the relevance of the picture in relation to the health website? ,Has a very grounding like feeling to it thats alittle relative to health.,False,imgversion,I think because of its cool nature energy.,6.867866666666667
371,images/travel/5.png,-N_iojoUeAeUvzpacPZU,travel,How many lbs or kg can the suitcase weigh?,,True,textversion,Just to make the website look better.,6.867866666666667
372,images/shopping/4.png,-N_iojoUeAeUvzpacPZU,social_media,Are there any people in this picture?,i dont see any people in the photo.,False,textversion,To showcase the view of the building and or pool area.,6.867866666666667
373,images/science_journals/6.png,-N_iojoUeAeUvzpacPZU,science_journals,Why are these men standing at the wall?,to take a photo together,False,textversion,To show more information about something.,6.867866666666667
374,images/social_media/5.png,-N_ir04gnM2H4Wyq3FqG,social_media,What is the name and colors of the team?,"It is a Saudi Premier League team and its colors are blue and yellow.
It is a Saudi Premier League team and its colors are blue and yellow.",False,textversion,"I think this image demonstrates an achievement that wants to be shared
I think this image demonstrates an achievement that wants to be shared",35.433
375,images/travel/6.png,-N_ir04gnM2H4Wyq3FqG,health,Is this a bowl of soup?,"It's not soup, it's some kind of stew with various additional ingredients.
It's not soup, it's some kind of stew with various additional ingredients.",False,imgversion,"to teach a healthy recipe that other people can prepare at home
to teach a healthy recipe that other people can prepare at home
",35.433
376,images/shopping/2.png,-N_ir04gnM2H4Wyq3FqG,shopping,Is this man standing in a field?,"the man is standing in a field with some kind of lake or river in the background
the man is standing in a field with some kind of lake or river in the background",False,imgversion,"the image is used to promote a garment for men and attract many potential buyers
the image is used to promote a garment for men and attract many potential buyers",35.433
377,images/science_journals/3.png,-N_ir04gnM2H4Wyq3FqG,science_journals,Are the plants around the concert hall?,"the room is full of plants, it's a concert just for them
the room is full of plants, it's a concert just for them
the room is full of plants, it's a concert just for them",False,imgversion,"It has been shown in a study that talking to them, singing to them or playing music to them helps with their growth, making the plants more abundant or giving better fruits.
It has been shown in a study that talking to them, singing to them or playing music to them helps with their growth, making the plants more abundant or giving better fruits.",35.433
378,images/travel/2.png,-N_ir04gnM2H4Wyq3FqG,travel,"What would a vacation that involves scuba diving look like?
","Another user who can't see the image has the following question. Please answer based on the image. Your answer should allow the user to better understand and imagine the image.
Another user who can't see the image has the following question. Please answer based on the image. Your answer should allow the user to better understand and imagine the image.",False,textversion,"Another user who can't see the image has the following question. Please answer based on the image. Your answer should allow the user to better understand and imagine the image.
Another user who can't see the image has the following question. Please answer based on the image. Your answer should allow the user to better understand and imagine the image.",35.433
379,images/news_journals/4.png,-N_ir04gnM2H4Wyq3FqG,news,What type of seal is shown?,"Imagine that you are browsing a news website (such as the New York Times), with the goal of learning more about recent news developments, when you encounter the following image.
Imagine that you are browsing a news website (such as the New York Times), with the goal of learning more about recent news developments, when you encounter the following image.",False,textversion,"Imagine that you are browsing a news website (such as the New York Times), with the goal of learning more about recent news developments, when you encounter the following image.
Imagine that you are browsing a news website (such as the New York Times), with the goal of learning more about recent news developments, when you encounter the following image.",35.433
380,images/travel/4.png,-N_j8v0BGYyzQMkllViB,social_media,Where are they at?,On top of a snowy mountain that they are skiing down.,False,textversion,To lure me into booking a ski trip,5.0979
381,images/news_journals/34.png,-N_j8v0BGYyzQMkllViB,news,What are her emotions? ,She looks reflective and possible sad over something tragic.,False,imgversion,This woman is involved in a newstory.,5.0979
382,images/science_journals/2.png,-N_j8v0BGYyzQMkllViB,science_journals,why they picture was made?,"They look proud of themselves, so I am guessing that the picture is of them to recognize them for making a scientific find together.",False,imgversion,These two people made a scientific discovery together.,5.0979
383,images/social_media/1.png,-N_j8v0BGYyzQMkllViB,shopping,What color are the pants?,The pants are a light tan color.,False,textversion,To make me want to purchase the outfit.,5.0979
384,images/shopping/4.png,-N_j8v0BGYyzQMkllViB,travel,How much seating is around the pool?,There is quite a bit of seating for around 20 people or more.,False,imgversion,To make me want to book a room.,5.0979
385,images/health/5.png,-N_j8v0BGYyzQMkllViB,health,How old is this woman? ,This woman that is surfing looks to be around 32.,False,textversion,To talk about the advantages of surfing for your health.,5.0979
386,images/shopping/3.png,-N_j97-UeWTYgtBtZ42S,shopping,What is the man wearing? ,the man is wearing a green sweater and khaki slacks.,False,imgversion,it may be selling the clothes he is wearing.,4.4543
387,images/science_journals/7.png,-N_j97-UeWTYgtBtZ42S,science_journals,Where is the street sign located? ,it is located on the left corner.,False,textversion,it may be talking about the environment.,4.4543
388,images/shopping/6.png,-N_j97-UeWTYgtBtZ42S,travel,Who is the person in the picture? ,it is a snowboarder.,False,imgversion,it shows a place where it is cold and with snow that you can travel to.,4.4543
389,images/news_journals/34.png,-N_j97-UeWTYgtBtZ42S,news,What are her emotions? ,she seems to be calmly contemplating.,False,imgversion,it may be talking about politics.,4.4543
390,images/shopping/4.png,-N_j97-UeWTYgtBtZ42S,social_media,Are there any people in this picture?,there are no people in this picture.,False,textversion,it is showing a hotel you can travel to and stay at.,4.4543
391,images/science_journals/5.png,-N_j9T5asTp5gJiIkThE,science_journals,What does the environment around them look like?,A rushing river in Alaskan wilderness.,False,imgversion,Biologists learning about the different types of fish that appear in a given stream.,6.793266666666667
392,images/shopping/6.png,-N_j9T5asTp5gJiIkThE,shopping,"What does the site sell that relates to what the photo shows (is it an outdoor retailer, a travel agent etc.)?","Outdoor retailer, most likely. Probably either the snowboard, the apparel, the goggles, or any combination of the above.",False,textversion,The model may be presenting either a snowboard or the winter apparel they're wearing.,6.793266666666667
393,images/health/3.png,-N_j9T5asTp5gJiIkThE,health,What is she doing and why is she wearing that?,Posing and making a face. Most likely to entrance the consumer into buying whatever she has on.,False,imgversion,She is probably a model showing off fitness apparel or demonstrating yoga/pilates poses.,6.793266666666667
394,images/travel/7.png,-N_j9T5asTp5gJiIkThE,news,what happened here?,,True,textversion,"The text seems to be in Italian, so it's probably an Italy-related bit of news.",6.793266666666667
395,images/social_media/1.png,-N_j9T5asTp5gJiIkThE,social_media,Where are they at?,,True,textversion,It is probably their profile picture.,6.793266666666667
396,images/travel/2.png,-N_j9T5asTp5gJiIkThE,travel,"What would a vacation that involves scuba diving look like?
","Looking at undersea flora and fauna. A lot of technicals that would go into bit, but a lot of fun too if done right.",False,textversion,Most likely to sell a scuba/diving excursion.,6.793266666666667
397,images/social_media/1.png,-N_j9dwc71MF6At63w_E,shopping,What kind of clothing,"streetwear clothing, loose fitting, neutral colors and a shoulder bag , denem jacket, and white athletic shoes.",False,imgversion,because it features a current trend in clothing and fashion that would be appealing to some shopping demograpics,8.781016666666666
398,images/shopping/6.png,-N_j9dwc71MF6At63w_E,social_media,Is he doing something related to social media?,no. He is standing on a snow covered mountain and is looking off in the distance with his snowboard in hand. ,False,imgversion,"because it would generate interest, the skiboarder is doing some of what most people will never do, and it would get a lot of likes.",8.781016666666666
399,images/science_journals/3.png,-N_j9dwc71MF6At63w_E,science_journals,Are the plants around the concert hall?,"yes, they are in the audience seats/ ",False,imgversion,because it may accompany an article about how playing music could be beneficial for plant growth!,8.781016666666666
400,images/news_journals/8.png,-N_j9dwc71MF6At63w_E,news,What does the man look like?,"the man look like he is trying to prove a point on a topice he feels strongly about, and has his hand extended pointing in the air. ",False,imgversion,because it may accompany an article where a public meeting was held and may feature a strong opinion amongst the readers.,8.781016666666666
401,images/science_journals/4.png,-N_j9dwc71MF6At63w_E,travel,Where is the boat?,the boat is in the ocean,False,textversion,"it may feature an article about sailing or fishing, or catching something.",8.781016666666666
402,images/health/2.png,-N_j9dwc71MF6At63w_E,health,"How cold is it, where they are running?","it appears to be mild, and he is running up a seaside mountain",False,imgversion,"because it shows a person performing a physical activity- running, and that is considred by many as healthy. ",8.781016666666666
403,images/news_journals/15.png,-N_j9gY-fP3Lc98h86Ul,travel,what kind of dance is the woman doing?,Perhaps a traditional dance from the region,False,textversion,It is showing a cultural experience (native dancing),8.146466666666667
404,images/health/2.png,-N_j9gY-fP3Lc98h86Ul,science_journals,Where is the woman running,She is running up the side of a tall mountain,False,imgversion,It is illustrating the geography of the region,8.146466666666667
405,images/health/6.png,-N_j9gY-fP3Lc98h86Ul,health,Are they all the same kinds of foods?,"No, there are fruits and vegetables and nuts and grains",False,imgversion,It is showing a selection of healthy foods to include in a diet,8.146466666666667
406,images/science_journals/2.png,-N_j9gY-fP3Lc98h86Ul,social_media,where are they?,It appears they may be in the sea or a lake,False,textversion,It may be showing some people who use the site to socialize ,8.146466666666667
407,images/social_media/1.png,-N_j9gY-fP3Lc98h86Ul,shopping,What color are the pants?,the pants are a light beige or off white,False,textversion,It may be showing someone who is modeling some of the clothing for sale on the site,8.146466666666667
408,images/news_journals/4.png,-N_j9gY-fP3Lc98h86Ul,news,What type of seal is shown?,,True,textversion,It's hard to say but it may be showing something about climate change and water levels,8.146466666666667
409,images/news_journals/4.png,-N_j9htu1lQ1n-zCfhkS,news,Is the seal dead or alive?,The seal is alive,False,textversion,Information about a current event involving seals,4.699866666666667
410,images/travel/4.png,-N_j9htu1lQ1n-zCfhkS,travel,What is the weather like in the photo?,The weather is snowy,False,imgversion,Advertise vacation involving skiing ,4.699866666666667
411,images/shopping/5.png,-N_j9htu1lQ1n-zCfhkS,shopping,What kind of vase is it?,Vase with a face on it,False,textversion,Selling items that appear in the picture ,4.699866666666667
412,images/social_media/1.png,-N_j9htu1lQ1n-zCfhkS,social_media,is he alone?,He is alone,False,imgversion,Post from person in picture or photographer ,4.699866666666667
413,images/travel/2.png,-N_j9htu1lQ1n-zCfhkS,science_journals,Is there any fish or animals in the photograph?,There are fish ,False,imgversion,Information about a recent discovery during a scuba dive,4.699866666666667
414,images/science_journals/2.png,-N_jA438nf2JXdvRsJom,science_journals,why they picture was made?,The people discovered a new type of coral,False,imgversion,The people in the picture are scientists ,6.447883333333333
415,images/shopping/2.png,-N_jA438nf2JXdvRsJom,shopping,what size does it come in?,Small medium large and extra large,False,textversion,Because they are trying to sell a sweater,6.447883333333333
416,images/shopping/4.png,-N_jA438nf2JXdvRsJom,social_media,Are there any people in this picture?,no there are no people in the picture,False,textversion,because the person who took the picture loves the scenery ,6.447883333333333
417,images/science_journals/5.png,-N_jA438nf2JXdvRsJom,travel,How big is the river?,very large and wide,False,imgversion,because the picture shows a bunch of people on vacation fishing ,6.447883333333333
418,images/news_journals/25.png,-N_jA438nf2JXdvRsJom,news,Did these people obtain consent?,,True,textversion,It might be because this is depicting an event that the news website is covering ,6.447883333333333
419,images/health/1.png,-N_jA438nf2JXdvRsJom,health,Is the doctor in the photo related to the website?,,True,textversion,Because it shows a doctor caring for a patients medical condition,6.447883333333333
420,images/science_journals/7.png,-N_jANqJ9BQ2ULmNfJaN,science_journals,Is it a city street or a neighborhood street?,It is a neighborhood street ,False,imgversion,Showing off the various trees in the neighborhood and what they are known for,11.455
421,images/health/3.png,-N_jANqJ9BQ2ULmNfJaN,health,What is the person doing that promotes a healthier lifestyle?,The person is getting ready to exercise,False,textversion,To show a fit woman that is in shape,11.455
422,images/science_journals/4.png,-N_jANqJ9BQ2ULmNfJaN,travel,Where is the boat?,,True,textversion,Showing how to catch aquatic life,11.455
423,images/travel/6.png,-N_jCid1j7W2VWOV9UaX,travel,The name of the restaurant or person who prepared it. ,,True,textversion,This might be a popular dish wherever the travel destination is.,17.354233333333333
424,images/social_media/7.png,-N_jCid1j7W2VWOV9UaX,science_journals,What is he standing in front of?,The NASA building.,False,imgversion,The man is standing in front of what seems to be the NASA building. NASA is the  National Aeronautics and Space Administration. ,17.354233333333333
425,images/health/1.png,-N_jCid1j7W2VWOV9UaX,health,is the woman alright?,She seems in good enough health.,False,imgversion,The image shows a nurse taking care of an elderly woman. ,17.354233333333333
426,images/social_media/5.png,-N_jCid1j7W2VWOV9UaX,news,Were they in a plane crash?,No they just won something.,False,textversion,This must be on the news because it's the team of the town that won a game.,17.354233333333333
427,images/shopping/6.png,-N_jCid1j7W2VWOV9UaX,shopping,"What does the site sell that relates to what the photo shows (is it an outdoor retailer, a travel agent etc.)?",Seems to be a sports / outdoor retailer.,False,textversion,This store must offer winter clothes or sports products.,17.354233333333333
428,images/science_journals/2.png,-N_jCid1j7W2VWOV9UaX,social_media,What are they doing?,They are in water.,False,imgversion,I'm not too sure why this would be on a social media website. Possibly because it shows connection between eachother.,17.354233333333333
429,images/science_journals/5.png,-N_jD79wW5CNR6iLSWMF,science_journals,Is there a connection between recreational fishing and environmental decay?,Over fishing can lead to environmental decay,False,textversion,It is to show how human can impact science developments,4.7245333333333335
430,images/shopping/6.png,-N_jD79wW5CNR6iLSWMF,social_media,Is the view from the hill nice?,It is nice as the person is looking downward from the top and smiling,False,textversion,It is to show a person having a good time,4.7245333333333335
431,images/travel/2.png,-N_jD79wW5CNR6iLSWMF,travel,Where is the scuba diver,He is down deep at the ocean,False,textversion,to show some of the things you can do during travel,4.7245333333333335
432,images/news_journals/25.png,-N_jD79wW5CNR6iLSWMF,news,What are they doing?,They are having a party,False,imgversion,it is to show how group activity is good for health,4.7245333333333335
433,images/health/1.png,-N_jD79wW5CNR6iLSWMF,health,is the woman alright?,women is alright as she is being taken care of,False,imgversion,it is to show how elderly needs care,4.7245333333333335
434,images/social_media/5.png,-N_jDXyeA1NZOd3wTCuR,social_media,How successful is the team?,I suppose they are fairly successful because they look happy,False,textversion,To show support to a specific sports team,5.908516666666666
435,images/travel/2.png,-N_jDXyeA1NZOd3wTCuR,science_journals,Is there any fish or animals in the photograph?,"Yes, there are both!",False,imgversion,Considering it is a beautiful picture of things related to science,5.908516666666666
436,images/health/2.png,-N_jDXyeA1NZOd3wTCuR,health,"How cold is it, where they are running?",Does not look too cold but there is snow in the background!,False,imgversion,This image clearly shows an individual hiking up a mountain.,5.908516666666666
437,images/social_media/1.png,-N_jDXyeA1NZOd3wTCuR,shopping,What color are the pants?,The color of the pants is: Beige,False,textversion,To show people that this brand really cares about fashion and the youth.,5.908516666666666
438,images/shopping/6.png,-N_jDXyeA1NZOd3wTCuR,travel,how long this company has been in business,Cannot tell to be honest!,False,textversion,Because people love to travel and enjoy doing Mountain Sports,5.908516666666666
439,images/travel/7.png,-N_jDXyeA1NZOd3wTCuR,news,Is the alley clean?,not at all,False,imgversion,Because it shows the reality of the situation in a specific country.,5.908516666666666
440,images/travel/2.png,-N_jE7Ebxq2pSBPpRcMz,travel,"What would a vacation that involves scuba diving look like?
",It would look like an ocean and a lake type of scenery with people being underwater.,False,textversion,One good place to travel to would be an aquatic place.,8.943766666666667
441,images/shopping/1.png,-N_jE7Ebxq2pSBPpRcMz,shopping,What color are the curtains?,The curtains are white.,False,textversion,Maybe the person is shopping for bedroom equipment.,8.943766666666667
